foe_ssm_time,foe_ssm_id,foe_ssm_x,foe_ssm_y
214,9867.0-2159.0,147.83731431556038,402.8467968351891
214,5742.0-2636.0,150.00031217655794,408.43675749893123
214,1977.0-829.0,150.82990567577673,414.33134065586313
216,1729.0-2833.0,123.13705421553907,229.87381848971745
216,9790.0-4406.0,123.37471679651114,286.08877684981394
216,9837.0-3205.0,118.96892817479164,260.5980685088059
216,2821.0-1675.0,134.05616652197955,307.23068695922626
216,835.0-3804.0,141.06471215344052,311.32593421035506
216,3300.0-3033.0,138.17693595323308,359.464451720732
216,8222.0-3140.0,140.81401699821953,364.96229449731163
216,5093.0-3305.0,170.62368196776762,405.80752453502043
216,6303.0-1855.0,169.22684172301607,412.24624696076205
216,4467.0-2076.0,172.80298124879903,417.2795555986262
216,1179.0-1429.0,144.46819917766126,388.4357427875673
216,9867.0-2159.0,147.17777166061208,399.9844347543634
216,5742.0-2636.0,149.35425031567658,405.57132258126876
216,1977.0-829.0,150.16533757932453,411.47014118000993
218,1729.0-2833.0,122.69369227272989,226.97010648899953
218,9790.0-4406.0,122.52700278431003,283.2763945591282
218,9837.0-3205.0,118.41814320542022,257.71280437653667
218,2821.0-1675.0,133.2411165480751,304.4086652131224
218,835.0-3804.0,140.3086309856141,308.4875447967786
218,3300.0-3033.0,137.55428814343605,356.59383804062804
218,8222.0-3140.0,140.21091420991553,362.08751098856095
218,5093.0-3305.0,169.86068566174376,402.97098618124505
218,6303.0-1855.0,168.40166909519488,409.427168506774
218,4467.0-2076.0,172.01204606414674,414.450680428329
218,1179.0-1429.0,143.81853481939504,385.57112249561874
218,9867.0-2159.0,146.51822900566378,397.12207267353773
218,5742.0-2636.0,148.70818845479522,402.7058876636063
218,1977.0-829.0,149.50076948287233,408.60894170415673
220,1729.0-2833.0,122.25033032992071,224.06639448828162
220,9790.0-4406.0,121.67928877210892,280.4640122684425
220,9837.0-3205.0,117.8673582360488,254.82754024426742
220,2821.0-1675.0,132.42606657417065,301.5866434670185
220,835.0-3804.0,139.55254981778765,305.6491553832021
220,3300.0-3033.0,136.93164033363902,353.7232243605241
220,8222.0-3140.0,139.60781142161153,359.21272747981027
220,5093.0-3305.0,169.0976893557199,400.13444782746967
220,6303.0-1855.0,167.5764964673737,406.608090052786
220,4467.0-2076.0,171.22111087949446,411.6218052580318
220,1179.0-1429.0,143.16887046112882,382.7065022036702
220,9867.0-2159.0,145.8586863507155,394.25971059271205
220,5742.0-2636.0,148.06212659391386,399.8404527459438
220,1977.0-829.0,148.83620138642013,405.74774222830354
222,1729.0-2833.0,121.80696838711154,221.1626824875637
222,9790.0-4406.0,120.83157475990781,277.6516299777568
222,9837.0-3205.0,117.31657326667738,251.94227611199818
222,2821.0-1675.0,131.61101660026617,298.76462172091465
222,835.0-3804.0,138.7964686499612,302.81076596962566
222,3300.0-3033.0,136.308992523842,350.8526106804202
222,8222.0-3140.0,139.00470863330753,356.3379439710596
222,5093.0-3305.0,168.33469304969603,397.2979094736943
222,6303.0-1855.0,166.7513238395525,403.78901159879797
222,4467.0-2076.0,170.43017569484218,408.79293008773465
222,1179.0-1429.0,142.5192061028626,379.84188191172166
222,9867.0-2159.0,145.1991436957672,391.3973485118864
222,5742.0-2636.0,147.4160647330325,396.97501782828135
222,1977.0-829.0,148.17163328996793,402.88654275245034
224,1729.0-2833.0,121.36360644430236,218.25897048684578
224,9790.0-4406.0,119.9838607477067,274.83924768707107
224,9837.0-3205.0,116.76578829730596,249.05701197972894
224,2821.0-1675.0,130.79596662636172,295.9425999748108
224,835.0-3804.0,138.04038748213478,299.9723765560492
224,3300.0-3033.0,135.68634471404496,347.98199700031626
224,8222.0-3140.0,138.40160584500353,353.4631604623089
224,5093.0-3305.0,167.57169674367216,394.4613711199189
224,6303.0-1855.0,165.9261512117313,400.96993314480994
224,4467.0-2076.0,169.6392405101899,405.96405491743747
224,1179.0-1429.0,141.86954174459638,376.9772616197731
224,9867.0-2159.0,144.5396010408189,388.5349864310607
224,5742.0-2636.0,146.77000287215114,394.1095829106189
224,1977.0-829.0,147.50706519351573,400.02534327659714
226,1729.0-2833.0,120.92024450149319,215.35525848612787
226,9790.0-4406.0,119.13614673550559,272.02686539638535
226,9837.0-3205.0,116.21500332793454,246.1717478474597
226,2821.0-1675.0,129.98091665245724,293.1205782287069
226,835.0-3804.0,137.28430631430834,297.13398714247273
226,3300.0-3033.0,135.06369690424793,345.1113833202123
226,8222.0-3140.0,137.79850305669953,350.5883769535582
226,5093.0-3305.0,166.8087004376483,391.6248327661435
226,6303.0-1855.0,165.10097858391012,398.1508546908219
226,4467.0-2076.0,168.8483053255376,403.1351797471403
226,1179.0-1429.0,141.21987738633015,374.1126413278246
226,9867.0-2159.0,143.8800583858706,385.672624350235
226,5742.0-2636.0,146.12394101126978,391.2441479929564
226,1977.0-829.0,146.84249709706353,397.16414380074394
228,1729.0-2833.0,120.47688255868401,212.45154648540995
228,9790.0-4406.0,118.28843272330448,269.2144831056996
228,9837.0-3205.0,115.66421835856312,243.28648371519046
228,2821.0-1675.0,129.1658666785528,290.29855648260303
228,835.0-3804.0,136.5282251464819,294.29559772889627
228,3300.0-3033.0,134.4410490944509,342.2407696401084
228,8222.0-3140.0,137.19540026839553,347.71359344480754
228,5093.0-3305.0,166.04570413162443,388.78829441236815
228,6303.0-1855.0,164.27580595608893,395.3317762368339
228,4467.0-2076.0,168.05737014088533,400.3063045768431
228,1179.0-1429.0,140.57021302806393,371.24802103587604
228,9867.0-2159.0,143.2205157309223,382.81026226940935
228,5742.0-2636.0,145.47787915038842,388.37871307529394
228,1977.0-829.0,146.17792900061133,394.30294432489075
230,1729.0-2833.0,120.03352061587483,209.54783448469203
230,9790.0-4406.0,117.44071871110337,266.4021008150139
230,9837.0-3205.0,115.1134333891917,240.40121958292121
230,2821.0-1675.0,128.3508167046483,287.47653473649916
230,3300.0-3033.0,133.81840128465387,339.37015596000447
230,8222.0-3140.0,136.59229748009153,344.83880993605686
230,5093.0-3305.0,165.28270782560057,385.95175605859276
230,6303.0-1855.0,163.45063332826774,392.51269778284586
230,4467.0-2076.0,167.26643495623304,397.4774294065459
230,1179.0-1429.0,139.9205486697977,368.3834007439275
230,9867.0-2159.0,142.560973075974,379.9479001885837
230,5742.0-2636.0,144.83181728950706,385.5132781576315
230,1977.0-829.0,145.51336090415913,391.44174484903755
232,1729.0-2833.0,119.59015867306566,206.64412248397412
232,9790.0-4406.0,116.59300469890226,263.5897185243282
232,9837.0-3205.0,114.56264841982028,237.51595545065197
232,2821.0-1675.0,127.53576673074384,284.6545129903953
232,3300.0-3033.0,133.19575347485684,336.49954227990054
232,8222.0-3140.0,135.98919469178753,341.9640264273062
232,5093.0-3305.0,164.5197115195767,383.1152177048174
232,6303.0-1855.0,162.62546070044655,389.69361932885784
232,4467.0-2076.0,166.47549977158076,394.64855423624874
232,1179.0-1429.0,139.2708843115315,365.51878045197896
232,9867.0-2159.0,141.9014304210257,377.085538107758
232,5742.0-2636.0,144.1857554286257,382.647843239969
232,1977.0-829.0,144.84879280770693,388.58054537318435
234,1729.0-2833.0,119.14679673025648,203.7404104832562
234,9790.0-4406.0,115.74529068670115,260.7773362336425
234,9837.0-3205.0,114.01186345044886,234.63069131838273
234,3300.0-3033.0,132.5731056650598,333.6289285997966
234,8222.0-3140.0,135.38609190348353,339.0892429185555
234,5093.0-3305.0,163.75671521355284,380.278679351042
234,6303.0-1855.0,161.80028807262536,386.8745408748698
234,4467.0-2076.0,165.68456458692847,391.81967906595156
234,1179.0-1429.0,138.62121995326527,362.6541601600304
234,9867.0-2159.0,141.2418877660774,374.2231760269323
234,5742.0-2636.0,143.53969356774434,379.78240832230654
234,1977.0-829.0,144.18422471125473,385.71934589733115
236,1729.0-2833.0,118.7034347874473,200.83669848253828
236,9790.0-4406.0,114.89757667450004,257.96495394295675
236,9837.0-3205.0,113.46107848107742,231.7454271861135
236,3300.0-3033.0,131.95045785526278,330.7583149196927
236,8222.0-3140.0,134.78298911517953,336.2144594098048
236,5093.0-3305.0,162.99371890752897,377.4421409972666
236,6303.0-1855.0,160.97511544480417,384.0554624208818
236,4467.0-2076.0,164.8936294022762,388.9908038956544
236,1179.0-1429.0,137.97155559499905,359.7895398680819
236,9867.0-2159.0,140.58234511112911,371.36081394610665
236,5742.0-2636.0,142.89363170686298,376.91697340464407
236,1977.0-829.0,143.51965661480253,382.85814642147795
238,1729.0-2833.0,118.26007284463813,197.93298648182036
238,9790.0-4406.0,114.04986266229893,255.15257165227104
238,9837.0-3205.0,112.91029351170599,228.86016305384425
238,3300.0-3033.0,131.32781004546575,327.88770123958875
238,8222.0-3140.0,134.17988632687553,333.33967590105414
238,5093.0-3305.0,162.2307226015051,374.60560264349124
238,6303.0-1855.0,160.14994281698299,381.23638396689375
238,4467.0-2076.0,164.1026942176239,386.1619287253572
238,1179.0-1429.0,137.32189123673282,356.92491957613333
238,9867.0-2159.0,139.92280245618082,368.49845186528097
238,5742.0-2636.0,142.24756984598162,374.0515384869816
238,1977.0-829.0,142.85508851835033,379.99694694562476
240,1729.0-2833.0,117.81671090182896,195.02927448110245
240,9790.0-4406.0,113.20214865009783,252.34018936158532
240,9837.0-3205.0,112.35950854233457,225.974898921575
240,3300.0-3033.0,130.70516223566872,325.0170875594848
240,8222.0-3140.0,133.57678353857153,330.46489239230345
240,5093.0-3305.0,161.46772629548124,371.76906428971586
240,6303.0-1855.0,159.3247701891618,378.4173055129057
240,4467.0-2076.0,163.31175903297162,383.33305355506
240,1179.0-1429.0,136.6722268784666,354.0602992841848
240,9867.0-2159.0,139.26325980123252,365.6360897844553
240,5742.0-2636.0,141.60150798510026,371.18610356931913
240,1977.0-829.0,142.19052042189813,377.13574746977156
242,1729.0-2833.0,117.37334895901978,192.12556248038453
242,9790.0-4406.0,112.35443463789672,249.5278070708996
242,9837.0-3205.0,111.80872357296315,223.08963478930576
242,3300.0-3033.0,130.0825144258717,322.1464738793809
242,8222.0-3140.0,132.97368075026753,327.5901088835528
242,5093.0-3305.0,160.70472998945738,368.9325259359405
242,6303.0-1855.0,158.4995975613406,375.5982270589177
242,4467.0-2076.0,162.52082384831934,380.50417838476284
242,1179.0-1429.0,136.02256252020038,351.19567899223625
242,9867.0-2159.0,138.60371714628423,362.7737277036296
242,5742.0-2636.0,140.9554461242189,368.32066865165666
242,1977.0-829.0,141.52595232544593,374.27454799391836
244,1729.0-2833.0,116.9299870162106,189.2218504796666
244,9790.0-4406.0,111.5067206256956,246.71542478021388
244,9837.0-3205.0,111.25793860359171,220.20437065703652
244,3300.0-3033.0,129.45986661607466,319.27586019927696
244,8222.0-3140.0,132.37057796196353,324.7153253748021
244,5093.0-3305.0,159.9417336834335,366.0959875821651
244,6303.0-1855.0,157.67442493351942,372.7791486049297
244,4467.0-2076.0,161.72988866366705,377.67530321446566
244,1179.0-1429.0,135.37289816193416,348.3310587002877
244,9867.0-2159.0,137.94417449133593,359.91136562280394
244,5742.0-2636.0,140.30938426333753,365.4552337339942
244,1977.0-829.0,140.86138422899373,371.41334851806516
246,1729.0-2833.0,116.48662507340143,186.3181384789487
246,9790.0-4406.0,110.6590066134945,243.90304248952816
246,9837.0-3205.0,110.70715363422028,217.31910652476728
246,3300.0-3033.0,128.83721880627763,316.40524651917303
246,8222.0-3140.0,131.76747517365953,321.8405418660514
246,5093.0-3305.0,159.17873737740965,363.2594492283897
246,6303.0-1855.0,156.84925230569823,369.96007015094165
246,4467.0-2076.0,160.93895347901477,374.8464280441685
246,1179.0-1429.0,134.72323380366794,345.4664384083392
246,9867.0-2159.0,137.28463183638763,357.04900354197827
246,5742.0-2636.0,139.66332240245617,362.5897988163317
246,1977.0-829.0,140.19681613254153,368.55214904221197
248,1729.0-2833.0,116.04326313059225,183.41442647823078
248,9790.0-4406.0,109.81129260129339,241.09066019884244
248,9837.0-3205.0,110.15636866484886,214.43384239249804
248,3300.0-3033.0,128.2145709964806,313.5346328390691
248,8222.0-3140.0,131.16437238535553,318.96575835730073
248,5093.0-3305.0,158.41574107138578,360.42291087461433
248,6303.0-1855.0,156.02407967787704,367.1409916969536
248,4467.0-2076.0,160.1480182943625,372.0175528738713
248,1179.0-1429.0,134.07356944540172,342.60181811639063
248,9867.0-2159.0,136.62508918143934,354.1866414611526
248,5742.0-2636.0,139.0172605415748,359.72436389866925
248,1977.0-829.0,139.53224803608933,365.69094956635877
250,1729.0-2833.0,115.59990118778308,180.51071447751286
250,9790.0-4406.0,108.96357858909228,238.27827790815672
250,9837.0-3205.0,109.60558369547742,211.5485782602288
250,3300.0-3033.0,127.59192318668359,310.6640191589652
250,8222.0-3140.0,130.56126959705153,316.09097484855005
250,5093.0-3305.0,157.65274476536192,357.58637252083895
250,6303.0-1855.0,155.19890705005585,364.3219132429656
250,4467.0-2076.0,159.3570831097102,369.1886777035741
250,1179.0-1429.0,133.4239050871355,339.7371978244421
250,9867.0-2159.0,135.96554652649104,351.3242793803269
250,5742.0-2636.0,138.37119868069345,356.8589289810068
250,1977.0-829.0,138.86767993963713,362.82975009050557
252,1729.0-2833.0,115.1565392449739,177.60700247679495
252,9790.0-4406.0,108.11586457689117,235.465895617471
252,9837.0-3205.0,109.05479872610599,208.66331412795955
252,3300.0-3033.0,126.96927537688657,307.79340547886125
252,8222.0-3140.0,129.95816680874754,313.21619133979937
252,5093.0-3305.0,156.88974845933805,354.74983416706357
252,6303.0-1855.0,154.37373442223466,361.50283478897757
252,4467.0-2076.0,158.56614792505792,366.35980253327693
252,1179.0-1429.0,132.77424072886927,336.87257753249355
252,9867.0-2159.0,135.30600387154274,348.46191729950124
252,5742.0-2636.0,137.7251368198121,353.9934940633443
252,1977.0-829.0,138.20311184318493,359.9685506146524
254,1729.0-2833.0,114.71317730216472,174.70329047607703
254,9790.0-4406.0,107.26815056469006,232.6535133267853
254,9837.0-3205.0,108.50401375673457,205.7780499956903
254,3300.0-3033.0,126.34662756708956,304.9227917987573
254,8222.0-3140.0,129.35506402044354,310.3414078310487
254,5093.0-3305.0,156.1267521533142,351.9132958132882
254,6303.0-1855.0,153.54856179441347,358.68375633498954
254,4467.0-2076.0,157.77521274040564,363.53092736297975
254,1179.0-1429.0,132.12457637060305,334.007957240545
254,9867.0-2159.0,134.64646121659445,345.59955521867556
254,5742.0-2636.0,137.07907495893073,351.12805914568185
254,1977.0-829.0,137.53854374673273,357.1073511387992
256,1729.0-2833.0,114.26981535935555,171.7995784753591
256,9790.0-4406.0,106.42043655248895,229.84113103609957
256,9837.0-3205.0,107.95322878736313,202.89278586342107
256,3300.0-3033.0,125.72397975729254,302.0521781186534
256,8222.0-3140.0,128.75196123213954,307.466624322298
256,5093.0-3305.0,155.36375584729032,349.0767574595128
256,6303.0-1855.0,152.72338916659228,355.8646778810015
256,4467.0-2076.0,156.98427755575335,360.7020521926826
256,1179.0-1429.0,131.47491201233683,331.14333694859647
256,9867.0-2159.0,133.98691856164615,342.7371931378499
256,5742.0-2636.0,136.43301309804937,348.2626242280194
256,1977.0-829.0,136.87397565028053,354.246151662946
258,1729.0-2833.0,113.82645341654637,168.8958664746412
258,9790.0-4406.0,105.57272254028784,227.02874874541385
258,9837.0-3205.0,107.4024438179917,200.00752173115183
